leaves,x0,x1,x2,bottom_permutation,top_permutation,permutation,orbits
33,4,7,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",6
35,4,8,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 29, 32, 35, 33, 30, 27, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23]]",7
37,4,9,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25]]",8
39,4,10,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 33, 36, 39, 37, 34, 31, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",9
21,5,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 19, 16, 13, 2, 0], [10, 7, 4, 1]]",2
23,5,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 1, 4, 7, 10, 15, 18, 21, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
25,5,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [17, 20, 23, 25, 22, 19, 16, 13]]",2
27,5,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [19, 22, 25, 27, 24, 21, 18, 15]]",3
29,5,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [21, 24, 27, 29, 26, 23, 20, 17]]",4
31,5,5,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 21)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [23, 26, 29, 31, 28, 25, 22, 19]]",5
33,5,6,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 23)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [25, 28, 31, 33, 30, 27, 24, 21]]",6
35,5,7,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 25)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [27, 30, 33, 35, 32, 29, 26, 23]]",7
37,5,8,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 27)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [29, 32, 35, 37, 34, 31, 28, 25]]",8
39,5,9,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 29)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [31, 34, 37, 39, 36, 33, 30, 27]]",9
41,5,10,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 31)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27], [33, 36, 39, 41, 38, 35, 32, 29]]",10
23,6,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 2, 0], [10, 7, 4, 1], [5, 8, 11, 14, 17, 20, 23, 21, 18, 15, 12, 9, 6, 3]]",3
25,6,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 10, 7, 4, 1, 13, 16, 19, 22, 25, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
27,6,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 13, 16, 19, 22, 25, 27, 24, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
29,6,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 15, 18, 21, 24, 27, 29, 26, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
31,6,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 17, 20, 23, 26, 29, 31, 28, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
33,6,5,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 21)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 19, 22, 25, 28, 31, 33, 30, 27, 24, 21, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17]]",4
35,6,6,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 23)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 21, 24, 27, 30, 33, 35, 32, 29, 26, 23, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19]]",5
37,6,7,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 25)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",6
39,6,8,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 27)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23]]",7
41,6,9,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 29)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25]]",8
43,6,10,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 31)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",9
25,7,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 6, 3, 5, 8, 11, 14, 17, 20, 23, 25, 22, 19, 16, 13, 2, 0], [10, 7, 4, 1]]",2
27,7,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [13, 16, 19, 22, 25, 27, 24, 21, 18, 15, 10, 7, 4, 1]]",2
29,7,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 17, 20, 23, 26, 29, 27, 24, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
31,7,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 18, 15, 19, 22, 25, 28, 31, 29, 26, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13]]",2
33,7,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 21, 24, 27, 30, 33, 31, 28, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15]]",3
35,7,5,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 21)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 23, 26, 29, 32, 35, 33, 30, 27, 24, 21, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17]]",4
37,7,6,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 23)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 25, 28, 31, 34, 37, 35, 32, 29, 26, 23, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19]]",5
39,7,7,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 25)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 27, 30, 33, 36, 39, 37, 34, 31, 28, 25, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21]]",6
41,7,8,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 27)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 29, 32, 35, 38, 41, 39, 36, 33, 30, 27, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23]]",7
43,7,9,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 29)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 31, 34, 37, 40, 43, 41, 38, 35, 32, 29, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25]]",8
45,7,10,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 31)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 33, 36, 39, 42, 45, 43, 40, 37, 34, 31, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [30, 27]]",9
27,8,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 10)(2 13)(3 5)(4 7)(6 9)(8 11)(12 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 15, 18, 21, 24, 27, 25, 22, 19, 16, 13, 2, 0], [10, 7, 4, 1]]",2
29,8,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 13)(2 12)(3 5)(4 7)(6 9)(8 11)(10 15)(14 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 16, 13, 1, 4, 7, 10, 15, 18, 21, 24, 27, 29, 26, 23, 20, 17, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0]]",1
31,8,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 15)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 17)(16 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 18, 15, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [17, 20, 23, 26, 29, 31, 28, 25, 22, 19, 16, 13]]",2
33,8,3,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 17)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 19)(18 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [19, 22, 25, 28, 31, 33, 30, 27, 24, 21, 18, 15]]",3
35,8,4,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 19)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [21, 24, 27, 30, 33, 35, 32, 29, 26, 23, 20, 17]]",4
37,8,5,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 21)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 24, 21, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [23, 26, 29, 32, 35, 37, 34, 31, 28, 25, 22, 19]]",5
39,8,6,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 23)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 25)(24 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 26, 23, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [25, 28, 31, 34, 37, 39, 36, 33, 30, 27, 24, 21]]",6
41,8,7,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 25)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 28, 25, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [27, 30, 33, 36, 39, 41, 38, 35, 32, 29, 26, 23]]",7
43,8,8,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 27)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 29)(28 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 30, 27, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [29, 32, 35, 38, 41, 43, 40, 37, 34, 31, 28, 25]]",8
45,8,9,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 29)(2 12)(3 5)(4 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 31)(30 33)(32 35)(34 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 32, 29, 1, 4, 7, 10, 14, 11, 8, 5, 3, 6, 9, 12, 2, 0], [16, 13], [18, 15], [20, 17], [22, 19], [24, 21], [26, 23], [28, 25], [31, 34, 37, 40, 43, 45, 42, 39, 36, 33, 30, 27]]",9
